time,data,noise,global_outlier,constant
2023-08-28 13:30:30+00:00,6.42,False,False,False
2023-08-28 13:30:40+00:00,6.135,False,False,False
2023-08-28 13:30:50+00:00,6.135,False,False,False
2023-08-28 13:31:00+00:00,7.317,False,False,False
2023-08-28 13:31:10+00:00,7.317,False,False,False
2023-08-28 13:31:20+00:00,7.069,False,False,False
2023-08-28 13:31:30+00:00,7.069,False,False,False
2023-08-28 13:31:40+00:00,6.587,False,False,False
2023-08-28 13:31:50+00:00,6.754,False,False,False
2023-08-28 13:32:00+00:00,6.754,False,False,False
2023-08-28 13:32:10+00:00,5.404,False,False,False
2023-08-28 13:32:20+00:00,5.404,False,False,False
2023-08-28 13:32:30+00:00,6.86,False,False,False
2023-08-28 13:32:40+00:00,6.86,False,False,False
2023-08-28 13:32:50+00:00,7.373,False,False,False
2023-08-28 13:33:00+00:00,7.373,False,False,False
2023-08-28 13:33:10+00:00,6.649,False,False,False
2023-08-28 13:33:20+00:00,6.871,False,False,False
2023-08-28 13:33:30+00:00,6.871,False,False,False
2023-08-28 13:33:40+00:00,6.871,False,False,False
2023-08-28 13:33:50+00:00,6.908,False,False,False
2023-08-28 13:34:00+00:00,7.719,False,False,False
2023-08-28 13:34:10+00:00,7.719,False,False,False
2023-08-28 13:34:20+00:00,5.999,False,False,False
2023-08-28 13:34:30+00:00,5.999,False,False,False
2023-08-28 13:34:40+00:00,5.553,False,False,False
2023-08-28 13:34:50+00:00,5.553,False,False,False
2023-08-28 13:35:00+00:00,7.266,False,False,False
2023-08-28 13:35:10+00:00,7.266,False,False,False
2023-08-28 13:35:20+00:00,7.286,False,False,False
2023-08-28 13:35:30+00:00,5.863,False,False,False
2023-08-28 13:35:40+00:00,5.863,False,False,False
2023-08-28 13:35:50+00:00,4.854,False,False,False
2023-08-28 13:36:00+00:00,4.854,False,False,False
2023-08-28 13:36:10+00:00,6.909,False,False,False
2023-08-28 13:36:20+00:00,6.909,False,False,False
2023-08-28 13:36:30+00:00,7.378,False,False,False
2023-08-28 13:36:40+00:00,7.378,False,False,False
2023-08-28 13:36:50+00:00,6.104,False,False,False
2023-08-28 13:37:00+00:00,6.191,False,False,False
2023-08-28 13:37:10+00:00,6.191,False,False,False
2023-08-28 13:37:20+00:00,6.191,False,False,False
2023-08-28 13:37:30+00:00,6.847,False,False,False
2023-08-28 13:37:40+00:00,5.696,False,False,False
2023-08-28 13:37:50+00:00,5.696,False,False,False
2023-08-28 13:38:00+00:00,5.758,False,False,False
2023-08-28 13:38:10+00:00,5.758,False,False,False
2023-08-28 13:38:20+00:00,6.296,False,False,False
2023-08-28 13:38:30+00:00,6.296,False,False,False
2023-08-28 13:38:40+00:00,6.07,False,False,False
2023-08-28 13:38:50+00:00,6.07,False,False,False
2023-08-28 13:39:00+00:00,6.8,False,False,False
2023-08-28 13:39:10+00:00,7.113,False,False,False
2023-08-28 13:39:20+00:00,7.113,False,False,False
2023-08-28 13:39:30+00:00,6.414,False,False,False
2023-08-28 13:39:40+00:00,6.414,False,False,False
2023-08-28 13:39:50+00:00,7.619,False,False,False
2023-08-28 13:40:00+00:00,7.619,False,False,False
2023-08-28 13:40:10+00:00,6.929,False,False,False
2023-08-28 13:40:20+00:00,6.929,False,False,False
2023-08-28 13:40:30+00:00,6.886,False,False,False
2023-08-28 13:40:40+00:00,7.127,False,False,False
2023-08-28 13:40:50+00:00,7.127,False,False,False
2023-08-28 13:41:00+00:00,7.127,False,False,False
2023-08-28 13:41:10+00:00,5.369,False,False,False
2023-08-28 13:41:20+00:00,6.481,False,False,False
2023-08-28 13:41:30+00:00,6.481,False,False,False
2023-08-28 13:41:40+00:00,6.895,False,False,False
2023-08-28 13:41:50+00:00,6.895,False,False,False
2023-08-28 13:42:00+00:00,6.394,False,False,False
2023-08-28 13:42:10+00:00,6.394,False,False,False
2023-08-28 13:42:20+00:00,6.546,False,False,False
2023-08-28 13:42:30+00:00,6.546,False,False,False
2023-08-28 13:42:40+00:00,8.524,False,False,False
2023-08-28 13:42:50+00:00,8.462,False,False,False
2023-08-28 13:43:00+00:00,8.462,False,False,False
2023-08-28 13:43:10+00:00,5.854,False,False,False
2023-08-28 13:43:20+00:00,5.854,False,False,False
2023-08-28 13:43:30+00:00,6.366,False,False,False
2023-08-28 13:43:40+00:00,6.366,False,False,False
2023-08-28 13:43:50+00:00,5.104,False,False,False
2023-08-28 13:44:00+00:00,5.104,False,False,False
2023-08-28 13:44:10+00:00,8.307,False,False,False
2023-08-28 13:44:20+00:00,5.314,False,False,False
2023-08-28 13:44:30+00:00,5.314,False,False,False
2023-08-28 13:44:40+00:00,5.314,False,False,False
2023-08-28 13:44:50+00:00,6.846,False,False,False
2023-08-28 13:45:00+00:00,6.55,False,False,False
2023-08-28 13:45:10+00:00,6.55,False,False,False
2023-08-28 13:45:20+00:00,6.611,False,False,False
2023-08-28 13:45:30+00:00,6.611,False,False,False
2023-08-28 13:45:40+00:00,5.301,False,False,False
2023-08-28 13:45:50+00:00,5.301,False,False,False
2023-08-28 13:46:00+00:00,8.191,False,False,False
2023-08-28 13:46:10+00:00,8.191,False,False,False
2023-08-28 13:46:20+00:00,6.917,False,False,False
2023-08-28 13:46:30+00:00,7.103,False,False,False
2023-08-28 13:46:40+00:00,7.103,False,False,False
2023-08-28 13:46:50+00:00,6.114,False,False,False
2023-08-28 13:47:00+00:00,6.114,False,False,False
2023-08-28 13:47:10+00:00,5.651,False,False,False
2023-08-28 13:47:20+00:00,5.651,False,False,False
2023-08-28 13:47:30+00:00,6.064,False,False,False
2023-08-28 13:47:40+00:00,6.064,False,False,False
2023-08-28 13:47:50+00:00,7.042,False,False,False
2023-08-28 13:48:00+00:00,5.991,False,False,False
2023-08-28 13:48:10+00:00,5.991,False,False,False
2023-08-28 13:48:20+00:00,5.991,False,False,False
2023-08-28 13:48:30+00:00,6.195,False,False,False
2023-08-28 13:48:40+00:00,6.838,False,False,False
2023-08-28 13:48:50+00:00,6.838,False,False,False
2023-08-28 13:49:00+00:00,6.566,False,False,False
2023-08-28 13:49:10+00:00,6.566,False,False,False
2023-08-28 13:49:20+00:00,7.06,False,False,False
2023-08-28 13:49:30+00:00,7.06,False,False,False
2023-08-28 13:49:40+00:00,8.849,False,False,False
2023-08-28 13:49:50+00:00,8.849,False,False,False
2023-08-28 13:50:00+00:00,6.439,False,False,False
2023-08-28 13:50:10+00:00,7.842,False,False,False
2023-08-28 13:50:20+00:00,7.842,False,False,False
2023-08-28 13:50:30+00:00,7.36,False,False,False
2023-08-28 13:50:40+00:00,7.36,False,False,False
2023-08-28 13:50:50+00:00,7.579,False,False,False
2023-08-28 13:51:00+00:00,7.579,False,False,False
2023-08-28 13:51:10+00:00,6.849,False,False,False
2023-08-28 13:51:20+00:00,6.849,False,False,False
2023-08-28 13:51:30+00:00,6.916,False,False,False
2023-08-28 13:51:40+00:00,17.144,False,False,False
2023-08-28 13:51:50+00:00,17.144,False,False,False
2023-08-28 13:52:00+00:00,17.144,False,False,False
2023-08-28 13:52:10+00:00,8.19,False,False,False
2023-08-28 13:52:20+00:00,6.582,False,False,False
2023-08-28 13:52:30+00:00,6.582,False,False,False
2023-08-28 13:52:40+00:00,8.684,False,False,False
2023-08-28 13:52:50+00:00,8.684,False,False,False
2023-08-28 13:53:00+00:00,6.001,False,False,False
2023-08-28 13:53:10+00:00,6.001,False,False,False
2023-08-28 13:53:20+00:00,6.631,False,False,False
2023-08-28 13:53:30+00:00,6.631,False,False,False
2023-08-28 13:53:40+00:00,6.118,False,False,False
2023-08-28 13:53:50+00:00,8.159,False,False,False
2023-08-28 13:54:00+00:00,8.159,False,False,False
2023-08-28 13:54:10+00:00,7.28,False,False,False
2023-08-28 13:54:20+00:00,7.28,False,False,False
2023-08-28 13:54:30+00:00,8.523,False,False,False
2023-08-28 13:54:40+00:00,8.523,False,False,False
2023-08-28 13:54:50+00:00,7.546,False,False,False
2023-08-28 13:55:00+00:00,7.546,False,False,False
2023-08-28 13:55:10+00:00,7.55,False,False,False
2023-08-28 13:55:20+00:00,8.016,False,False,False
2023-08-28 13:55:30+00:00,8.016,False,False,False
2023-08-28 13:55:40+00:00,8.016,False,False,False
2023-08-28 13:55:50+00:00,7.794,False,False,False
2023-08-28 13:56:00+00:00,6.164,False,False,False
2023-08-28 13:56:10+00:00,6.164,False,False,False
2023-08-28 13:56:20+00:00,6.51,False,False,False
2023-08-28 13:56:30+00:00,6.51,False,False,False
2023-08-28 13:56:40+00:00,281.775,False,True,False
2023-08-28 13:56:50+00:00,281.775,False,True,False
2023-08-28 13:57:00+00:00,9.132,False,False,False
2023-08-28 13:57:10+00:00,9.132,False,False,False
2023-08-28 13:57:20+00:00,5.685,False,False,False
2023-08-28 13:57:30+00:00,7.557,False,False,False
2023-08-28 13:57:40+00:00,7.557,False,False,False
2023-08-28 13:57:50+00:00,6.29,False,False,False
2023-08-28 13:58:00+00:00,6.29,False,False,False
2023-08-28 13:58:10+00:00,6.026,False,False,False
2023-08-28 13:58:20+00:00,6.026,False,False,False
2023-08-28 13:58:30+00:00,7.04,False,False,False
2023-08-28 13:58:40+00:00,7.04,False,False,False
2023-08-28 13:58:50+00:00,6.365,False,False,False
2023-08-28 13:59:00+00:00,5.179,False,False,False
2023-08-28 13:59:10+00:00,5.179,False,False,False
2023-08-28 13:59:20+00:00,5.179,False,False,False
2023-08-28 13:59:30+00:00,5.32,False,False,False
2023-08-28 13:59:40+00:00,6.123,False,False,False
2023-08-28 13:59:50+00:00,6.123,False,False,False
2023-08-28 14:00:00+00:00,6.747,False,False,False
2023-08-28 14:00:10+00:00,6.747,False,False,False
2023-08-28 14:00:20+00:00,5.845,False,False,False
2023-08-28 14:00:30+00:00,5.845,False,False,False
2023-08-28 14:00:40+00:00,5.393,False,False,False
2023-08-28 14:00:50+00:00,5.393,False,False,False
2023-08-28 14:01:00+00:00,6.152,False,False,False
2023-08-28 14:01:10+00:00,6.332,False,False,False
2023-08-28 14:01:20+00:00,6.332,False,False,False
2023-08-28 14:01:30+00:00,5.529,False,False,False
2023-08-28 14:01:40+00:00,5.529,False,False,False
2023-08-28 14:01:50+00:00,6.818,False,False,False
2023-08-28 14:02:00+00:00,6.818,False,False,False
2023-08-28 14:02:10+00:00,5.62,False,False,False
2023-08-28 14:02:20+00:00,5.62,False,False,False
2023-08-28 14:02:30+00:00,6.196,False,False,False
2023-08-28 14:02:40+00:00,33.969,False,False,False
2023-08-28 14:02:50+00:00,33.969,False,False,False
2023-08-28 14:03:00+00:00,33.969,False,False,False
2023-08-28 14:03:10+00:00,5.833,False,False,False
2023-08-28 14:03:20+00:00,6.692,False,False,False
2023-08-28 14:03:30+00:00,6.692,False,False,False
2023-08-28 14:03:40+00:00,6.334,False,False,False
2023-08-28 14:03:50+00:00,6.334,False,False,False
2023-08-28 14:04:00+00:00,6.871,False,False,False
2023-08-28 14:04:10+00:00,6.871,False,False,False
2023-08-28 14:04:20+00:00,6.67,False,False,False
2023-08-28 14:04:30+00:00,6.67,False,False,False
2023-08-28 14:04:40+00:00,5.978,False,False,False
2023-08-28 14:04:50+00:00,4.675,False,False,False
2023-08-28 14:05:00+00:00,4.675,False,False,False
2023-08-28 14:05:10+00:00,4.458,False,False,False
2023-08-28 14:05:20+00:00,4.458,False,False,False
2023-08-28 14:05:30+00:00,4.14,False,False,False
2023-08-28 14:05:40+00:00,4.14,False,False,False
2023-08-28 14:05:50+00:00,3.578,False,False,False
2023-08-28 14:06:00+00:00,3.578,False,False,False
2023-08-28 14:06:10+00:00,5.129,False,False,False
2023-08-28 14:06:20+00:00,4.251,False,False,False
2023-08-28 14:06:30+00:00,4.251,False,False,False
2023-08-28 14:06:40+00:00,4.251,False,False,False
2023-08-28 14:06:50+00:00,5.287,False,False,False
2023-08-28 14:07:00+00:00,5.305,False,False,False
2023-08-28 14:07:10+00:00,5.305,False,False,False
2023-08-28 14:07:20+00:00,5.342,False,False,False
2023-08-28 14:07:30+00:00,5.342,False,False,False
2023-08-28 14:07:40+00:00,5.255,False,False,False
2023-08-28 14:07:50+00:00,5.255,False,False,False
2023-08-28 14:08:00+00:00,4.189,False,False,False
2023-08-28 14:08:10+00:00,4.189,False,False,False
2023-08-28 14:08:20+00:00,4.64,False,False,False
2023-08-28 14:08:30+00:00,4.833,False,False,False
2023-08-28 14:08:40+00:00,4.833,False,False,False
2023-08-28 14:08:50+00:00,4.331,False,False,False
2023-08-28 14:09:00+00:00,4.331,False,False,False
2023-08-28 14:09:10+00:00,4.983,False,False,False
2023-08-28 14:09:20+00:00,4.983,False,False,False
2023-08-28 14:09:30+00:00,5.237,False,False,False
2023-08-28 14:09:40+00:00,5.237,False,False,False
2023-08-28 14:09:50+00:00,4.574,False,False,False
2023-08-28 14:10:00+00:00,4.556,False,False,False
2023-08-28 14:10:10+00:00,4.556,False,False,False
2023-08-28 14:10:20+00:00,4.556,False,False,False
2023-08-28 14:10:30+00:00,2.913,False,False,False
2023-08-28 14:10:40+00:00,4.392,False,False,False
2023-08-28 14:10:50+00:00,4.392,False,False,False
2023-08-28 14:11:00+00:00,4.659,False,False,False
2023-08-28 14:11:10+00:00,4.659,False,False,False
2023-08-28 14:11:20+00:00,4.226,False,False,False
2023-08-28 14:11:30+00:00,4.226,False,False,False
2023-08-28 14:11:40+00:00,4.918,False,False,False
2023-08-28 14:11:50+00:00,4.918,False,False,False
2023-08-28 14:12:00+00:00,5.802,False,False,False
2023-08-28 14:12:10+00:00,4.819,False,False,False
2023-08-28 14:12:20+00:00,4.819,False,False,False
2023-08-28 14:12:30+00:00,5.667,False,False,False
2023-08-28 14:12:40+00:00,5.667,False,False,False
2023-08-28 14:12:50+00:00,3.292,False,False,False
2023-08-28 14:13:00+00:00,3.292,False,False,False
2023-08-28 14:13:10+00:00,4.479,False,False,False
2023-08-28 14:13:20+00:00,4.479,False,False,False
2023-08-28 14:13:30+00:00,3.985,False,False,False
2023-08-28 14:13:40+00:00,4.839,False,False,False
2023-08-28 14:13:50+00:00,4.839,False,False,False
2023-08-28 14:14:00+00:00,4.839,False,False,False
2023-08-28 14:14:10+00:00,4.778,False,False,False
2023-08-28 14:14:20+00:00,5.427,False,False,False
2023-08-28 14:14:30+00:00,5.427,False,False,False
2023-08-28 14:14:40+00:00,5.069,False,False,False
2023-08-28 14:14:50+00:00,5.069,False,False,False
2023-08-28 14:15:00+00:00,5.322,False,False,False
2023-08-28 14:15:10+00:00,5.322,False,False,False
2023-08-28 14:15:20+00:00,5.734,False,False,False
2023-08-28 14:15:30+00:00,5.734,False,False,False
2023-08-28 14:15:40+00:00,5.566,False,False,False
2023-08-28 14:15:50+00:00,6.536,False,False,False
2023-08-28 14:16:00+00:00,6.536,False,False,False
2023-08-28 14:16:10+00:00,5.146,False,False,False
2023-08-28 14:16:20+00:00,5.146,False,False,False
2023-08-28 14:16:30+00:00,6.211,False,False,False
2023-08-28 14:16:40+00:00,6.211,False,False,False
2023-08-28 14:16:50+00:00,6.242,False,False,False
2023-08-28 14:17:00+00:00,6.242,False,False,False
2023-08-28 14:17:10+00:00,5.859,False,False,False
2023-08-28 14:17:20+00:00,7.546,False,False,False
2023-08-28 14:17:30+00:00,7.546,False,False,False
2023-08-28 14:17:40+00:00,7.546,False,False,False
2023-08-28 14:17:50+00:00,6.574,False,False,False
2023-08-28 14:18:00+00:00,5.282,False,False,False
2023-08-28 14:18:10+00:00,5.282,False,False,False
2023-08-28 14:18:20+00:00,6.141,False,False,False
2023-08-28 14:18:30+00:00,6.141,False,False,False
2023-08-28 14:18:40+00:00,10.053,False,False,False
2023-08-28 14:18:50+00:00,10.053,False,False,False
2023-08-28 14:19:00+00:00,4.698,False,False,False
2023-08-28 14:19:10+00:00,4.698,False,False,False
2023-08-28 14:19:20+00:00,5.922,False,False,False
2023-08-28 14:19:30+00:00,6.893,False,False,False
2023-08-28 14:19:40+00:00,6.893,False,False,False
2023-08-28 14:19:50+00:00,5.761,False,False,False
2023-08-28 14:20:00+00:00,5.761,False,False,False
2023-08-28 14:20:10+00:00,6.375,False,False,False
2023-08-28 14:20:20+00:00,6.375,False,False,False
2023-08-28 14:20:30+00:00,5.923,False,False,False
2023-08-28 14:20:40+00:00,5.923,False,False,False
2023-08-28 14:20:50+00:00,6.029,False,False,False
2023-08-28 14:21:00+00:00,5.67,False,False,False
2023-08-28 14:21:10+00:00,5.67,False,False,False
2023-08-28 14:21:20+00:00,5.67,False,False,False
2023-08-28 14:21:30+00:00,5.194,False,False,False
2023-08-28 14:21:40+00:00,4.743,False,False,False
2023-08-28 14:21:50+00:00,4.743,False,False,False
2023-08-28 14:22:00+00:00,5.554,False,False,False
2023-08-28 14:22:10+00:00,5.554,False,False,False
2023-08-28 14:22:20+00:00,5.04,False,False,False
2023-08-28 14:22:30+00:00,5.04,False,False,False
2023-08-28 14:22:40+00:00,4.504,False,False,False
2023-08-28 14:22:50+00:00,4.504,False,False,False
2023-08-28 14:23:00+00:00,4.702,False,False,False
2023-08-28 14:23:10+00:00,5.073,False,False,False
2023-08-28 14:23:20+00:00,5.073,False,False,False
2023-08-28 14:23:30+00:00,5.265,False,False,False
2023-08-28 14:23:40+00:00,5.265,False,False,False
2023-08-28 14:23:50+00:00,4.92,False,False,False
2023-08-28 14:24:00+00:00,4.92,False,False,False
2023-08-28 14:24:10+00:00,4.498,False,False,False
2023-08-28 14:24:20+00:00,4.498,False,False,False
2023-08-28 14:24:30+00:00,4.455,False,False,False
2023-08-28 14:24:40+00:00,6.627,False,False,False
2023-08-28 14:24:50+00:00,6.627,False,False,False
2023-08-28 14:25:00+00:00,6.627,False,False,False
2023-08-28 14:25:10+00:00,4.452,False,False,False
2023-08-28 14:25:20+00:00,3.84,False,False,False
2023-08-28 14:25:30+00:00,3.84,False,False,False
2023-08-28 14:25:40+00:00,4.081,False,False,False
2023-08-28 14:25:50+00:00,4.081,False,False,False
2023-08-28 14:26:00+00:00,5.169,False,False,False
2023-08-28 14:26:10+00:00,5.169,False,False,False
2023-08-28 14:26:20+00:00,4.615,False,False,False
2023-08-28 14:26:30+00:00,4.615,False,False,False
2023-08-28 14:26:40+00:00,5.475,False,False,False
2023-08-28 14:26:50+00:00,4.095,False,False,False
2023-08-28 14:27:00+00:00,4.095,False,False,False
2023-08-28 14:27:10+00:00,5.303,False,False,False
2023-08-28 14:27:20+00:00,5.303,False,False,False
2023-08-28 14:27:30+00:00,5.254,False,False,False
2023-08-28 14:27:40+00:00,5.254,False,False,False
2023-08-28 14:27:50+00:00,4.057,False,False,False
2023-08-28 14:28:00+00:00,4.057,False,False,False
2023-08-28 14:28:10+00:00,3.903,False,False,False
2023-08-28 14:28:20+00:00,5.533,False,False,False
2023-08-28 14:28:30+00:00,5.533,False,False,False
2023-08-28 14:28:40+00:00,5.533,False,False,False
2023-08-28 14:28:50+00:00,3.996,False,False,False
2023-08-28 14:29:00+00:00,5.197,False,False,False
2023-08-28 14:29:10+00:00,5.197,False,False,False
2023-08-28 14:29:20+00:00,5.222,False,False,False
2023-08-28 14:29:30+00:00,5.222,False,False,False
2023-08-28 14:29:40+00:00,4.454,False,False,False
2023-08-28 14:29:50+00:00,4.454,False,False,False
2023-08-28 14:30:00+00:00,5.74,False,False,False
2023-08-28 14:30:10+00:00,5.74,False,False,False
2023-08-28 14:30:20+00:00,3.841,False,False,False
2023-08-28 14:30:30+00:00,5.091,False,False,False
2023-08-28 14:30:40+00:00,5.091,False,False,False
2023-08-28 14:30:50+00:00,4.738,False,False,False
2023-08-28 14:31:00+00:00,4.738,False,False,False
2023-08-28 14:31:10+00:00,4.443,False,False,False
2023-08-28 14:31:20+00:00,4.443,False,False,False
2023-08-28 14:31:30+00:00,4.629,False,False,False
2023-08-28 14:31:40+00:00,4.629,False,False,False
2023-08-28 14:31:50+00:00,5.254,False,False,False
2023-08-28 14:32:00+00:00,5.229,False,False,False
2023-08-28 14:32:10+00:00,5.229,False,False,False
2023-08-28 14:32:20+00:00,5.229,False,False,False
2023-08-28 14:32:30+00:00,4.096,False,False,False
2023-08-28 14:32:40+00:00,4.381,False,False,False
2023-08-28 14:32:50+00:00,4.381,False,False,False
2023-08-28 14:33:00+00:00,4.084,False,False,False
2023-08-28 14:33:10+00:00,4.084,False,False,False
2023-08-28 14:33:20+00:00,4.375,False,False,False
2023-08-28 14:33:30+00:00,4.375,False,False,False
2023-08-28 14:33:40+00:00,4.678,False,False,False
2023-08-28 14:33:50+00:00,4.678,False,False,False
2023-08-28 14:34:00+00:00,4.178,False,False,False
2023-08-28 14:34:10+00:00,4.481,False,False,False
2023-08-28 14:34:20+00:00,4.481,False,False,False
2023-08-28 14:34:30+00:00,4.524,False,False,False
2023-08-28 14:34:40+00:00,4.524,False,False,False
2023-08-28 14:34:50+00:00,3.455,False,False,False
2023-08-28 14:35:00+00:00,3.455,False,False,False
2023-08-28 14:35:10+00:00,5.496,False,False,False
2023-08-28 14:35:20+00:00,5.496,False,False,False
2023-08-28 14:35:30+00:00,4.067,False,False,False
2023-08-28 14:35:40+00:00,4.896,False,False,False
2023-08-28 14:35:50+00:00,4.896,False,False,False
2023-08-28 14:36:00+00:00,4.896,False,False,False
2023-08-28 14:36:10+00:00,5.232,False,False,False
2023-08-28 14:36:20+00:00,5.034,False,False,False
2023-08-28 14:36:30+00:00,5.034,False,False,False
2023-08-28 14:36:40+00:00,4.522,False,False,False
2023-08-28 14:36:50+00:00,4.522,False,False,False
2023-08-28 14:37:00+00:00,5.22,False,False,False
2023-08-28 14:37:10+00:00,5.22,False,False,False
2023-08-28 14:37:20+00:00,4.265,False,False,False
2023-08-28 14:37:30+00:00,4.265,False,False,False
2023-08-28 14:37:40+00:00,4.883,False,False,False
2023-08-28 14:37:50+00:00,3.789,False,False,False
2023-08-28 14:38:00+00:00,3.789,False,False,False
2023-08-28 14:38:10+00:00,5.291,False,False,False
2023-08-28 14:38:20+00:00,5.291,False,False,False
2023-08-28 14:38:30+00:00,4.181,False,False,False
2023-08-28 14:38:40+00:00,4.181,False,False,False
2023-08-28 14:38:50+00:00,1.404,False,False,False
2023-08-28 14:39:00+00:00,1.404,False,False,False
2023-08-28 14:39:10+00:00,4.849,False,False,False
2023-08-28 14:39:20+00:00,12.062,False,False,False
2023-08-28 14:39:30+00:00,12.062,False,False,False
2023-08-28 14:39:40+00:00,12.062,False,False,False
2023-08-28 14:39:50+00:00,121.19,False,True,False
2023-08-28 14:40:00+00:00,3.813,False,False,False
2023-08-28 14:40:10+00:00,3.813,False,False,False
2023-08-28 14:40:20+00:00,4.778,False,False,False
2023-08-28 14:40:30+00:00,4.778,False,False,False
2023-08-28 14:40:40+00:00,5.019,False,False,False
2023-08-28 14:40:50+00:00,5.019,False,False,False
2023-08-28 14:41:00+00:00,5.341,False,False,False
2023-08-28 14:41:10+00:00,5.341,False,False,False
2023-08-28 14:41:20+00:00,4.684,False,False,False
2023-08-28 14:41:30+00:00,32.119,False,False,False
2023-08-28 14:41:40+00:00,32.119,False,False,False
2023-08-28 14:41:50+00:00,4.109,False,False,False
2023-08-28 14:42:00+00:00,4.109,False,False,False
2023-08-28 14:42:10+00:00,3.095,False,False,False
2023-08-28 14:42:20+00:00,3.095,False,False,False
2023-08-28 14:42:30+00:00,2.296,False,False,False
2023-08-28 14:42:40+00:00,2.296,False,False,False
2023-08-28 14:42:50+00:00,2.6,False,False,False
2023-08-28 14:43:00+00:00,2.055,False,False,False
2023-08-28 14:43:10+00:00,2.055,False,False,False
2023-08-28 14:43:20+00:00,2.055,False,False,False
2023-08-28 14:43:30+00:00,2.243,False,False,False
2023-08-28 14:43:40+00:00,2.905,False,False,False
2023-08-28 14:43:50+00:00,2.905,False,False,False
2023-08-28 14:44:00+00:00,2.175,False,False,False
2023-08-28 14:44:10+00:00,2.175,False,False,False
2023-08-28 14:44:20+00:00,2.64,False,False,False
2023-08-28 14:44:30+00:00,2.64,False,False,False
2023-08-28 14:44:40+00:00,0.688,False,False,False
2023-08-28 14:44:50+00:00,0.688,False,False,False
2023-08-28 14:45:00+00:00,2.16,False,False,False
2023-08-28 14:45:10+00:00,3.974,False,False,False
2023-08-28 14:45:20+00:00,3.974,False,False,False
2023-08-28 14:45:30+00:00,4.246,False,False,False
2023-08-28 14:45:40+00:00,4.246,False,False,False
2023-08-28 14:45:50+00:00,3.824,False,False,False
2023-08-28 14:46:00+00:00,3.824,False,False,False
2023-08-28 14:46:10+00:00,2.557,False,False,False
2023-08-28 14:46:20+00:00,2.557,False,False,False
2023-08-28 14:46:30+00:00,3.453,False,False,False
2023-08-28 14:46:40+00:00,5.197,False,False,False
2023-08-28 14:46:50+00:00,5.197,False,False,False
2023-08-28 14:47:00+00:00,5.197,False,False,False
2023-08-28 14:47:10+00:00,3.008,False,False,False
2023-08-28 14:47:20+00:00,3.49,False,False,False
2023-08-28 14:47:30+00:00,3.49,False,False,False
2023-08-28 14:47:40+00:00,4.196,False,False,False
2023-08-28 14:47:50+00:00,4.196,False,False,False
2023-08-28 14:48:00+00:00,2.784,False,False,False
2023-08-28 14:48:10+00:00,2.784,False,False,False
2023-08-28 14:48:20+00:00,2.732,False,False,False
2023-08-28 14:48:30+00:00,2.732,False,False,False
2023-08-28 14:48:40+00:00,3.369,False,False,False
2023-08-28 14:48:50+00:00,1.168,False,False,False
2023-08-28 14:49:00+00:00,1.168,False,False,False
2023-08-28 14:49:10+00:00,2.633,False,False,False
2023-08-28 14:49:20+00:00,2.633,False,False,False
2023-08-28 14:49:30+00:00,2.76,False,False,False
2023-08-28 14:49:40+00:00,2.76,False,False,False
2023-08-28 14:49:50+00:00,2.426,False,False,False
2023-08-28 14:50:00+00:00,2.426,False,False,False
2023-08-28 14:50:10+00:00,2.073,False,False,False
2023-08-28 14:50:20+00:00,2.073,False,False,False
2023-08-28 14:50:30+00:00,2.432,False,False,False
2023-08-28 14:50:40+00:00,2.432,False,False,False
2023-08-28 14:50:50+00:00,2.582,False,False,False
2023-08-28 14:51:00+00:00,2.582,False,False,False
2023-08-28 14:51:10+00:00,2.805,False,False,False
2023-08-28 14:51:20+00:00,3.238,False,False,False
2023-08-28 14:51:30+00:00,3.238,False,False,False
2023-08-28 14:51:40+00:00,2.928,False,False,False
2023-08-28 14:51:50+00:00,2.928,False,False,False
2023-08-28 14:52:00+00:00,2.174,False,False,False
2023-08-28 14:52:10+00:00,2.174,False,False,False
2023-08-28 14:52:20+00:00,2.44,False,False,False
2023-08-28 14:52:30+00:00,2.44,False,False,False
2023-08-28 14:52:40+00:00,2.725,False,False,False
2023-08-28 14:52:50+00:00,2.886,False,False,False
2023-08-28 14:53:00+00:00,2.886,False,False,False
2023-08-28 14:53:10+00:00,2.886,False,False,False
2023-08-28 14:53:20+00:00,2.265,False,False,False
2023-08-28 14:53:30+00:00,2.407,False,False,False
2023-08-28 14:53:40+00:00,2.407,False,False,False
2023-08-28 14:53:50+00:00,2.735,False,False,False
2023-08-28 14:54:00+00:00,2.735,False,False,False
2023-08-28 14:54:10+00:00,1.485,False,False,False
2023-08-28 14:54:20+00:00,1.485,False,False,False
2023-08-28 14:54:30+00:00,3.148,False,False,False
2023-08-28 14:54:40+00:00,3.148,False,False,False
2023-08-28 14:54:50+00:00,2.586,False,False,False
2023-08-28 14:55:00+00:00,2.728,False,False,False
2023-08-28 14:55:10+00:00,2.728,False,False,False
2023-08-28 14:55:20+00:00,2.053,False,False,False
2023-08-28 14:55:30+00:00,2.053,False,False,False
2023-08-28 14:55:40+00:00,1.989,False,False,False
2023-08-28 14:55:50+00:00,1.989,False,False,False
2023-08-28 14:56:00+00:00,3.072,False,False,False
2023-08-28 14:56:10+00:00,3.072,False,False,False
2023-08-28 14:56:20+00:00,2.497,False,False,False
2023-08-28 14:56:30+00:00,2.132,False,False,False
